sim_adipose|AADAT--VMP1
sim_adipose|ABCG1--GPSM3
sim_adipose|AC011530.4--IL4
sim_adipose|AC011997.1--SFMBT2
sim_adipose|AC024580.1--DDX3Y
sim_adipose|AC099552.4--SUPT3H
sim_adipose|ACAP1--CRYBB3
sim_adipose|ACSL1--CAMSAP2
sim_adipose|ACSL6--KCNA7
sim_adipose|ACTN3--PBX3
sim_adipose|ACTR6--NME9
sim_adipose|ADAMTS3--GABRR3
sim_adipose|ADGB--ZNF230
sim_adipose|ADM5--ARL6IP1
sim_adipose|AGAP2--RNF150
sim_adipose|AGPS--SUPT7L
sim_adipose|AKR1C1--C6orf222
sim_adipose|AKR1E2--DHX35
sim_adipose|AKT1S1--VPREB3
sim_adipose|AL356356.1--KAT8
sim_adipose|ALKBH4--TMTC4
sim_adipose|ALPP--SGCG
sim_adipose|AMN--EDIL3
sim_adipose|AMOT--CTRB1
sim_adipose|AMY1C--APOA5
sim_adipose|ANK1--DSG2
sim_adipose|ANKRD2--CDC34
sim_adipose|ANO5--BMP6
sim_adipose|AOC2--CHKA
sim_adipose|AP003068.23--NEDD1
sim_adipose|AP1B1--ERI3
sim_adipose|AP5M1--UGT1A4
sim_adipose|APCDD1L--ERGIC2
sim_adipose|APOOL--IGSF3
sim_adipose|AQP10--COBLL1
sim_adipose|ARHGAP28--ESPL1
sim_adipose|ARHGDIG--SLC5A8
sim_adipose|ARHGEF28--B3GNT4
sim_adipose|ARID3C--GCH1
sim_adipose|ARL5C--PXDNL
sim_adipose|ARV1--EGR4
sim_adipose|ASAH2--NR2E1
sim_adipose|ASB14--CEP57
sim_adipose|ASTN1--DCTN6
sim_adipose|ATP13A4--CAMLG
sim_adipose|ATP5B--PIK3CB
sim_adipose|ATP6V0E1--ZSCAN1
sim_adipose|ATP6V0E2--PAM
sim_adipose|ATP6V1A--GPR123
sim_adipose|ATP8A1--ERI1
sim_adipose|AVPR1A--ERMN
sim_adipose|AVPR2--TST
sim_adipose|B4GALNT4--CCNH
sim_adipose|B4GALT1--USF2
sim_adipose|BARX2--LCE1D
sim_adipose|BCL2--MS4A2
sim_adipose|BCO2--NT5C1A
sim_adipose|BMPR2--GAL3ST2
sim_adipose|BNC2--FTCD
sim_adipose|BPIFA1--PMVK
sim_adipose|BUB3--PTOV1
sim_adipose|C11orf94--PDPN
sim_adipose|C12orf55--TMEM198
sim_adipose|C16orf72--RGS1
sim_adipose|C17orf51--TIFA
sim_adipose|C17orf98--MCM10
sim_adipose|C19orf43--HEPHL1
sim_adipose|C1orf200--ZNF512B
sim_adipose|C1orf234--CNPY2
sim_adipose|C20orf62--CLDN4
sim_adipose|C22orf43--PPP1R35
sim_adipose|C2orf44--USP39
sim_adipose|C4orf27--PPP1R3C
sim_adipose|C9orf40--UNC79
sim_adipose|C9orf72--XCL1
sim_adipose|CABLES1--SPINK13
sim_adipose|CAMSAP1--USP14
sim_adipose|CAPZB--DHX32
sim_adipose|CASD1--LRIG3
sim_adipose|CASP9--GRIN2D
sim_adipose|CBLN1--PCDHA13
sim_adipose|CCDC103--SBNO2
sim_adipose|CCDC169--PSMG3
sim_adipose|CCDC27--CHST11
sim_adipose|CCL18--HEPACAM2
sim_adipose|CCL4L1--ZBTB18
sim_adipose|CCSER1--ZPBP
sim_adipose|CCT3--C17orf112
sim_adipose|CD244--GPR155
sim_adipose|CDK7--CCR8
sim_adipose|CFB--FKTN
sim_adipose|CFC1--VSNL1
sim_adipose|CGB2--NHEJ1
sim_adipose|CGB5--PLD5
sim_adipose|CHDH--CDH18
sim_adipose|CHRNA10--OGT
sim_adipose|CHST7--SCGB1D2
sim_adipose|CLASP1--TOR4A
sim_adipose|CLCN1--SNX3
sim_adipose|CLEC1A--MGAT3
sim_adipose|CNDP2--HSD3B7
sim_adipose|CNTNAP2--MAT2A
sim_adipose|COLEC10--RHAG
sim_adipose|COPS4--DEFB113
sim_adipose|COTL1--SRCAP
sim_adipose|CPA2--RPS4Y2
sim_adipose|CPS1--TMEM134
sim_adipose|CSF2RA--KCNG3
sim_adipose|CSNK2B--MMP2
sim_adipose|CST11--DCAF4
sim_adipose|CST9--ZNF771
sim_adipose|CST9L--CXCR3
sim_adipose|CTF1--MUC16
sim_adipose|CTSK--AP3M1
sim_adipose|CTSL--NIM1
sim_adipose|CTSO--FAM65A
sim_adipose|CTSW--C6orf136
sim_adipose|CWC22--CAPS
sim_adipose|CWC27--RP1L1
sim_adipose|CYBB--ZBTB12
sim_adipose|DCN--RTEL1
sim_adipose|DCUN1D2--CISD3
sim_adipose|DCUN1D3--RIMS1
sim_adipose|DDHD1--PIGB
sim_adipose|DDX59--ZC2HC1C
sim_adipose|DHCR24--SPAG11B
sim_adipose|DHPS--RAB1B
sim_adipose|DHX57--HRNR
sim_adipose|DKK1--C1orf220
sim_adipose|DLG4--B3GALTL
sim_adipose|DLX4--NHP2
sim_adipose|DNALI1--SLC2A4
sim_adipose|DNM1--RAB10
sim_adipose|DOPEY1--CD86
sim_adipose|DSP--SSR1
sim_adipose|DTD1--CARS2
sim_adipose|DTHD1--ZC3H12A
sim_adipose|DUSP19--SIK2
sim_adipose|DYNC2LI1--AL590708.2
sim_adipose|EAF2--GHSR
sim_adipose|EDNRB--LY6G6F
sim_adipose|EFCAB3--CHTF18
sim_adipose|EFHD1--AAK1
sim_adipose|EFNA1--OSER1
sim_adipose|EFNB3--ATP2A3
sim_adipose|EHD3--TLCD1
sim_adipose|EIF2AK1--EFS
sim_adipose|EIF2AK3--RAP1GAP
sim_adipose|EIF4EBP3--DUS3L
sim_adipose|ELOVL7--AKAP8L
sim_adipose|EMC10--CUX2
sim_adipose|EMC7--MED12
sim_adipose|EPX--KANK4
sim_adipose|ERCC8--KATNAL2
sim_adipose|FABP7--ZNF33B
sim_adipose|FADS2--CHP1
sim_adipose|FAM101B--SLC25A11
sim_adipose|FAM160A2--GGT7
sim_adipose|FAM213A--FAM230A
sim_adipose|FAM83G--PLCXD1
sim_adipose|FAN1--HHATL
sim_adipose|FAT2--CDCA4
sim_adipose|FBXO22--ZNF84
sim_adipose|FBXO33--FBN2
sim_adipose|FGF6--KMT2E
sim_adipose|FNDC3B--APOLD1
sim_adipose|FOLR1--VSTM1
sim_adipose|FOXO6--UBE2S
sim_adipose|FRMPD3--SP8
sim_adipose|FRY--KIAA0556
sim_adipose|GABRA1--RHOT1
sim_adipose|GABRA3--GPM6A
sim_adipose|GABRA6--SCYL3
sim_adipose|GAGE2A--LYRM1
sim_adipose|GALP--BORA
sim_adipose|GALT--GAGE12H
sim_adipose|GAPVD1--MTUS2
sim_adipose|GAS7--B3GAT1
sim_adipose|GLRX5--VSTM2L
sim_adipose|GNG10--CLEC4G
sim_adipose|GOLGA7--AVP
sim_adipose|GP2--PDZD7
sim_adipose|GPR56--BCOR
sim_adipose|GPR64--FCRL3
sim_adipose|GRIA4--FAM32A
sim_adipose|GRPEL2--MSRA
sim_adipose|GSDMB--PLSCR5
sim_adipose|GSTM1--AP1S2
sim_adipose|GTF3C1--TMEM79
sim_adipose|HAX1--INMT
sim_adipose|HBB--TNIK
sim_adipose|HDAC4--PLEKHA1
sim_adipose|HEPACAM--THRAP3
sim_adipose|HESX1--TRAM1
sim_adipose|HIAT1--C19orf12
sim_adipose|HIATL2--ASPA
sim_adipose|HIST2H4B--MTPN
sim_adipose|HNRNPA3--KIF13B
sim_adipose|HNRNPDL--YTHDF1
sim_adipose|HOXA2--RHOF
sim_adipose|HOXC12--SCD
sim_adipose|HSD17B2--PLA2G5
sim_adipose|HSPA8--EHF
sim_adipose|HTN1--RAB39B
sim_adipose|HTR6--ARHGEF33
sim_adipose|HVCN1--GTF2H4
sim_adipose|HYOU1--TRAV34
sim_adipose|ICAM4--BOP1
sim_adipose|IFT74--TNKS2
sim_adipose|IGFBP6--ZNF302
sim_adipose|IL17RB--PCDHGB3
sim_adipose|IL37--ATG14
sim_adipose|IL9R--SGPP1
sim_adipose|INA--REEP3
sim_adipose|INF2--ASUN
sim_adipose|IQGAP3--SYNJ2
sim_adipose|ISOC1--CYHR1
sim_adipose|ITGA2B--DNAH8
sim_adipose|ITM2A--RNF112
sim_adipose|IZUMO3--C7orf63
sim_adipose|KCND3--NUP153
sim_adipose|KCNG4--NLRP7
sim_adipose|KCNJ3--PKN2
sim_adipose|KCNMB2--PRR5L
sim_adipose|KCNV1--MT1M
sim_adipose|KDM5C--FAM45A
sim_adipose|KHSRP--LDLR
sim_adipose|KIAA1549L--SLC25A23
sim_adipose|KIF20B--FGD6
sim_adipose|KIF24--PLD6
sim_adipose|KISS1--HP1BP3
sim_adipose|KLHL31--SPINK9
sim_adipose|KLHL4--MCRS1
sim_adipose|KLRF1--TTYH1
sim_adipose|KPNA7--SYNGR2
sim_adipose|KRR1--TRAV23DV6
sim_adipose|KRT1--CLDN2
sim_adipose|KRT33B--MAP3K7
sim_adipose|KRT40--CCNK
sim_adipose|KRT71--TNFRSF17
sim_adipose|KRT84--PLGRKT
sim_adipose|KRT85--AGAP1
sim_adipose|KYNU--NPIPB15
sim_adipose|LAMC3--CCDC146
sim_adipose|LAMTOR2--SETDB1
sim_adipose|LARP1B--PNO1
sim_adipose|LARP4--TOP2B
sim_adipose|LCORL--CT47B1
sim_adipose|LHPP--TIMM10
sim_adipose|LIPM--CHL1
sim_adipose|LLGL2--GPR113
sim_adipose|LOXHD1--MSH6
sim_adipose|LRFN5--SNX6
sim_adipose|LRIT1--KIAA1377
sim_adipose|LRRC49--PAK3
sim_adipose|LRRC52--MYOZ2
sim_adipose|LRRC56--NFIA
sim_adipose|LRRIQ3--ZBTB16
sim_adipose|LUC7L2--ARHGAP20
sim_adipose|LYG1--GUCY1B3
sim_adipose|LYPD1--SPTBN5
sim_adipose|LYRM9--TSPAN14
sim_adipose|MAGED4B--HIBADH
sim_adipose|MAGI1--WFDC10B
sim_adipose|MAK--NOXA1
sim_adipose|MAP1LC3C--GJB1
sim_adipose|MAP7D1--CACYBP
sim_adipose|MCM8--ZNF454
sim_adipose|MCUR1--API5
sim_adipose|MED26--RPL7A
sim_adipose|METTL2B--RASAL1
sim_adipose|MFGE8--PPP2R2C
sim_adipose|MFN1--FGFBP3
sim_adipose|MIPOL1--ZNF513
sim_adipose|MKRN3--BTBD8
sim_adipose|MLX--KRT18
sim_adipose|MLYCD--SSX4
sim_adipose|MNDA--TTC21A
sim_adipose|MOCOS--RAB3B
sim_adipose|MPV17L--LSM6
sim_adipose|MPZL2--EPPIN
sim_adipose|MROH7--ENDOD1
sim_adipose|MRPL14--NOX5
sim_adipose|MRPL55--RFC3
sim_adipose|MRPS10--VTCN1
sim_adipose|MRPS17--COL9A2
sim_adipose|MRPS26--TRBC2
sim_adipose|MRPS30--LTB4R
sim_adipose|MSRB2--PIGA
sim_adipose|MTMR7--NAA25
sim_adipose|MUC12--MZF1
sim_adipose|MYF5--BTG3
sim_adipose|MYLIP--RPE65
sim_adipose|MYRFL--ZNF547
sim_adipose|NAA38--POLR2J
sim_adipose|NAPEPLD--ZNF844
sim_adipose|NDFIP2--HIST2H2BF
sim_adipose|NDUFA5--GPC3
sim_adipose|NDUFS4--IDH2
sim_adipose|NEK1--DSG1
sim_adipose|NELFA--RGL4
sim_adipose|NFU1--ANAPC16
sim_adipose|NKAIN4--TRNAU1AP
sim_adipose|NLE1--C4orf26
sim_adipose|NLN--TSFM
sim_adipose|NLRP3--SECTM1
sim_adipose|NPVF--FAM8A1
sim_adipose|NSF--BAAT
sim_adipose|NSMF--BSDC1
sim_adipose|NTN5--SH3RF1
sim_adipose|NUDT5--ANKRD13B
sim_adipose|NUTM1--ARIH1
sim_adipose|OARD1--HEATR5A
sim_adipose|OBP2A--REPS2
sim_adipose|ONECUT3--FAM168B
sim_adipose|OSBPL5--CALCR
sim_adipose|OTC--MDFI
sim_adipose|P2RX5--TMC5
sim_adipose|PAOX--ZNF585A
sim_adipose|PCBP2--SYT17
sim_adipose|PCDH11Y--TMEM31
sim_adipose|PCDH7--ZNF438
sim_adipose|PCDH8--BTD
sim_adipose|PCMTD2--PSORS1C2
sim_adipose|PCNX--IFFO2
sim_adipose|PCNXL4--ASAP2
sim_adipose|PDCD10--PRR22
sim_adipose|PHC1--PDILT
sim_adipose|PHF19--AMZ1
sim_adipose|PID1--DAP
sim_adipose|PIWIL4--FAM187B
sim_adipose|PKN1--CHI3L1
